song.id,title,artist.name,year
SOXHGFE12AAF3B1DC8,"Lala Song (Matesi DJ ""Silverstatix""remix",Bob Sinclar,0
SOUPPFT12AB01849D5,Sarah Palin {I Wanna Lay Pipe},John Brown,0
SOMKCIK12AB018D1D2,Santa Claus Is Coming To Town,Buddy Miles,0
SOCFPZG12AB0181461,Fat Tianne,Tanto Metro & Devonte,0
SOAHDEK12A8C13A82E,Neir,Mau Mau,1992
SORYFNI12AF72A2B2C,Nowhere To Run,Michael McDonald,0
SOAPLUZ12A6D4F9CD2,Mercy (Album Version),Darwin Hobbs,0
SOYPZQB12A58A776C1,Sting Me,The Black Crowes,1992
SORXBDA12AB018553E,You're Looking Good,Dee Clark,2000
SOBULBX12A81C22BF0,Cooling Out,Cocoa Tea,1992
SOPHPDS12AB018821C,I See War,IYOV,0
SOKGDCA12AC9097667,Brother Brick Says,Claw Hammer,0
SOQTUQL12AB01839D7,Anita Love's,Carlos Jimenez,0
SOADCCE12A6D4FA324,UBIK The Breakz (feat. Martin Bettinghaus) - Radio Mix,Timo Maas,0
SOFBOHT12A58A7C059,If You Think You Are Lonely Now,Kashief Lindo,0
SOXVXGO12AB0180137,Little Drummer Boy,The Almost,2008
SONBDBW12AF72A4E6C,Silencio De Aguas Profundas,Alas,0
SOLGUGY12AB01897BE,Studen plamuk,Sofi Marinova,0
SOHDXPG12AAA8C5AE7,Lioraras,Los Ninos De Sara,0
SOEHEFW12A8C143C20,Hiraeth am Feirion,The Gentle Good,0
SOMMLVL12A8C132438,Saylarvee (LP Version),Small Faces,0
SOCYCFF12AB0188824,Conversation,Jimmy Riley,0
SOUKPYI12A8C1349EB,The Call,Backstreet Boys,2000
SOROPBZ12A6D4FBC75,Die Art von Mann,1. Futurologischer Congress,0
SOGYDSV12A8C142A33,Eddie's Pad,Tom Collier,0
SOOFHNG12A6D4FAB3A,Liberty,Heavenly,0
SOBTTKT12A6D4F8314,L'horizon ChimA(c)rique,Julien Clerc,2000
SOSEOSD12A58A7CFDC,Raza Cristalera,Los Morros Del Norte,0
SOFTCFD12A8C14546C,The Tie That Binds,Moon Mullican,0
SONTCDQ12AC9072D1A,First Boyfriend,Helen Love,2007
SOKPFAL12AC90979AB,Seikurabe (Karaoke),Yuko Kanzaki,0
SOTUNNV12AB01854CD,G G Kah,Moonface,0
SOWTBTR12A6D4F7881,The Mission,30 Seconds To Mars,2002
SOSEMEI12A58A7C561,Two-Sided Politics,Suicidal Tendencies,1987
SOVJMFO12AB017E9A7,La Matanza,Grace Gale,2008
SOHJIJB12AC468829E,On Tha Rox,King Tee,0
SOOOTTC12A8C13279E,L'Amour en Heritage,Alain Morisod,0
SOEPZJJ12A58A7C130,Medley Final,Kassav',0
SOCPSMO12A58A7C691,All Over Now,X,0
SOQWOLC12AB018393D,Cuando Ya Me Empiece A Quedar Solo,Sui Generis,1973
SOZYRBU12AB0181196,Beautiful,Eminem,2009
SOTRCLJ12AB0182F40,No More Troubles,Sunnyland Slim,0
SOAZHQF12A8C13460C,L.A. Arteest CafA(c),Stew,2003
SOQUORP12AB018BD93,Juggernaut,Cauda Pavonis,0
SOEWBVN12A8AE48CB0,Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version),Twista,2005
SOQRTCV12A67020430,Runaway Train (LP Version),Geddy Lee,2000
SOYLVTU12AB0181B08,Letters to Norway,Planetakis,2007
SOLDKTL12AC3DF99EC,They Know (Remix),Rick Ross,0
SOQMMLD12AB017F3CC,Still Love Remains (Album Version),Seal,1998
SOAXHCC12A8C14330F,The First Leaves Of Autumn,The Fureys,0
SOWTOPX12AF72A7A17,Bright Lights_ Big City,Jim Jones / Max B,0
SOFLHAS12A8C13851C,Maybe Someday...,Simply Red,1987
SOUFQJU12A58A80EAC,j Uh!,Juana Molina,2004
SORYMFO12AB0185343,Le clair de lune A  maubeuge,BA(c)zu,0
SOGYZOF12A67020D72,Seventy Times Seven (LP Version),David Meece,0
SOCMXKQ12A8AE47D58,Life Is Real,Ayo,2006
SOVEIBB12A8C13E5C3,Snow [Hey Oh] [Live Version],Red Hot Chili Peppers,0
SOYDMDZ12A8C13B65F,Silence,Mothers Pride,0
SOGLNWB12A8C142D82,Absolute Horizon,Byzantine,2008
SOJFLBP12A81C22DB2,Turnpike,Halfway to Gone,2004
SODVGUA12AB017D708,Spoonful,Robben Ford,2009
SOCYCOU12AB018E69F,Si Te Dicen Por Ahi,Charlie Cruz,0
SOHNTPT12AB01835EF,L'Etang ChimA(c)rique,Jacques Douai,0
SOYLBTJ12A8C13EB1A,On The Road To Emmaus,The Steeles,0
SOBYNHP12A8C13C6AB,Need More Blues,Sleepy John Estes,1993
SOYEWDH12AAF3B45CE,Werewolf_ Semen And Blood,Beherit,1993
SORMJGW12A8C144638,Moritat (Mack The Knife),Bobby Darin,0
SOBOOXP12A6D4F7F9F,If You Ask Me,Nick Colionne,2006
SOFWOXM12A67ADEA89,"Beauty Queen (12"" Spoon Club Mix)",SNAP!,2005
SOZLFDW12A8C137028,Pickled Heads,Elliot Goldenthal,2000
SOEKSLB12A6D4F56FE,El Capiro,Mercedes Castro,0
SOIKWWB12AAF3B45D0,Revelations,Marco Beltrami,2009
SOPIEKE12AB01824E6,Little Cry For Him (Chorinho Pra Ele) (LP Version),Hermeto Pascoal,0
SOTSHSN12AC3DF4046,Silence,Jedi Mind Tricks,0
SODBFUB12A8C140704,Just Like Lightnin',Joe Satriani,2006
SOVSWSL12A58A7856D,Lost In The Funhouse Again,Michael Stanley Band,1975
SOIAMCP12AAF3B2F72,The White Spirit,Uman,0
SOCSLFL12A6701C69A,Escape From The City,John Williams,0
SOYBQPY12A8C144A7A,Cri'r Adar Main,The Gentle Good,0
SOCOQRG12A8C13C62C,Time Zone (Album Version),Lauren Wood,0
SOBGACN12A8C13E14D,We're Together Again,Ray Pillow,1998
SODANIA12AF729BC28,If Your Na Na Get Wet,Baby Bash,0
SOAIURX12A67020F3B,Mine Again,Mariah Carey,2005
SOMEGDY12A8C1394D1,Gone,Frankie J,2005
SOFZQNM12AB0183C50,No One Knows,George Nooks,0
SOYGOKZ12A58A7C65D,Procession,Vangelis,1990
SOXCCHE12AAFF43D5D,Multiplayer,Babylon Disco,2007
SOFOSKB12A8C1328B6,Vennette,Maria Bamford,2003
SORSZKZ12A8C13FEF1,The  First Of The Year,Rubyhorse,2002
SOVPKKS12AC4687684,Ooh La La,Tyrone Davis,0
SOEYPZV12A8C138CCC,Airto's Jazz Dance,Flora Purim,2001
SOJYYCA12A6D4F9C1F,When Summer's Through,THE CHIFFONS,1963
SOSVAPZ12A58A7E7A2,Bobby's Girl (Previously Unreleased Demo - Stereo),Marcie Blane,0
SOWZTZO12A8C13DD5E,The Traveller,Atman,0
SOJURPV12A8C141B82,Freight Train,Elizabeth Cotten,1958
SOTRHHN12AB0188233,Cuando Quieres Tu,Sonora Santanera,0
SOUKTVZ12AB017E93B,Let It Be Me,Tommy McLain,0
SOHKOMM12A6D4F7114,Aquel Amor,Flor Silvestre,0
SOHAFCN12AF72A2AEE,Unicorn,David Lynch,0
SOLECZU12AB017DAAC,Into Battle,Ensiferum,2004
SOVLQYZ12AC3DF6BCA,(Do)Minion,Eluveitie,2010
SOUPNLN12A58A7CDDF,Active,Dark Party,2008
SOBKMDD12A58A7F476,Interlude: Livin'...In Complete Darkness,Janet Jackson,0
SOLYLAQ12AB018A0C1,Li Jia Chu Zou,Janice Vidal,0
SOALUMD12AB0187F8D,Times Like These,Albin Myers,0
SOTGWOK12AB0180413,I'm A Killer,Hot Live Guys,0
SOLXGLN12AB017F58A,Djessy,Kanda Bongo Man,0
SOLYLZD12A6D4FB2F5,Nightly Cares,MAom,2004
SOBUVYW12AB0184EC5,Love Selecta (feat Iffectz & Marwa),Alex,0
SOWYEWY12A67020333,Whosoever Will (LP Version),Marvin Sapp,0
SOHVOAF12A8C143ED2,A Girls Oath,Eluveitie,0
SOQBJHP12A6D4F7ED9,Rossignol Montmartrois (Polka),Jo Privat,0
SOFNRTP12AC90717AA,Ku Klux Klan,Steel Pulse,1978
SOQMZCQ12A8C1335F0,Anybody Seen My Girl,Keb'Mo',1994
SOLTIVF12AAFF43797,Lively Up Yourself,Bob Marley,1991
SOIQGXP12A6D4F8C27,I'm All Yours (LP Version),Rachael Lampa,0
SOLREKJ12AF729FF59,Get On Our Own,Buzzcocks,1978
SORJPQM12A8C1338BB,Concerto for Orchestra (Zoroastrian Riddles) (1996)/3. Adagio non troppo,David Zinman;Pittsburgh Symphony Orchestra,0
SOMKBNA12AB017BEA1,Just My Baby,Rickie Lee Jones,1989
SOJOAOZ12A58A7D7B6,Because Of You,Cece Winans,0
SOVCPGK12AB01894AB,I denna ljuva sommartid,Sofia Karlsson,2002
SOWNICQ12A8C132752,Shape Of My Heart,Backstreet Boys,2000
SOXEOQW12A58A7DB48,Firedance,Mystic Rhythms Band,0
SOJQNWK12AB0183758,Hopelessly,Epitaph,0
SOUBNYW12A8C1460C3,Let's Have Some Fun,Rodney O_ Joe Cooley,1995
SOBYJFO12A8C1365DD,The Keys,Jerry Goldsmith,1997
SOZEMUM12A6D4F9672,Juste Une Fois,Alexis HK,2004
SOZNYHL12A58A7F979,Prelude In C Minor From The Well Tempered-Clavier,Steve Erquiaga,0
SOJCYES12A6D4F78AE,Love Can Run Faster,Robert Palmer,1978
SOKCIOZ12A8C13F625,The Blue Side of The Sun,Sigmatropic,2007
SOILAFT12A8C13AE3D,New Detroit,Neon Blonde,2005
SOYLCIA12A81C2387A,da da Diamonds,Soul Ballet,2007
SOGOOMV12A6D4F6BEB,Livin' A Lie (Video Mix),Milk Inc.,2001
SOODLJF12AB017F2EE,Proud,Korn,1996
SOXHBWK12A8C133D3D,Communication (More Mix),Mario Piu',0
SOCDQJG12A8C133163,Passover,Joy Division,1980
SOYYAKA12A58A7D409,Wolverine Blues (Slight Flaw In Master) (1940 Blackhawk Restaurant Chicago),Bob Crosby,0
SOPGSVK12A8C13CD10,Rock & Roll Renegade,The Frantic,0
SOTWSZN12AB0187523,C'Est Moi L'BO$$,Ruffneck,0
SOJBRYI12A6D4F80EF,Soo Bawlz,Devo,1979
SOWHSLN12AB01875F0,BlAY=sut,Sofia Karlsson,2009
SOSSSPO12A8C135F1A,By Faith I Can Touch Him Now,The Perrys,0
SONWBTR12A6D4FCFFE,Wait On The Lord  (LP Version),Shirley Caesar,0
SOXFMSW12AB0186F4F,Curiosity,The Jets,0
SOFPKRM12AC3DF6764,Fire (Orange Factory Dub),Dolce; Orange Factory,0
SONQNPM12A67020A32,Music Of The Sun,Rihanna,2005
SOELJKL12A8C13C57C,Width Of The World,Tin Hat Trio,2000
SOERWLL12AB0189813,Houston Anthem,DJ Nasty,0
SOAPEEL12A81C21ADE,Til The Storm Passes By,Bill & Gloria Gaither,0
SOJUGKQ12A8C13A83A,Dinner Party Pool Music,Angelo Badalamenti,2001
SOEUTRM12AB017E140,More Than One Love,Venice,0
SOJLJIE12AB017E507,Pegadito,Tommy Torres,0
SOJMUAN12AB0183911,Street Lights,Kanye West,2008
SOTERZM12A8C1394F6,Death of Me,Smash Palace,0
SOPAUOJ12AB0188DFB,More Than Vocals (MTV),Natural Elements,0
SOYJTYX12A8C13C5A2,Sentimento (Asteri_ Asteraki),Dakis,0
SOKTKTM12AB0189837,Slips Of Paper,Dave Brockie Experience,2003
SOHMYGA12AB017F997,Mesmerise The Future Part 1,Emotion Code,0
SOREZNH12A8C1300AB,Backseat Driver,Debbie Davies,1998
SOOGKOY12B34F33114,Refuge,Matisyahu,2004
SOYVAAQ12A6D4F8026,Sex,Bow Wow Wow,0
SOBEYJM12AB0189C98,Engel,Der Plan,0
SOKZCJZ12A8C13972F,Oh Little Town Of Bethlehem,Sergio Franchi,0
SOCCXXA12A58A762B2,Old Memory,Ashton Shepherd,2008
SOMXCXZ12A58A7B343,The Lord Will Go Before You,Janet Paschal,0
SONCMAJ12AB017A938,Mama Talk To Your Daughter (take 2),Lonnie Brooks,0
SOQHIVV12A6D4FB2BE,Grow Proper,I Wayne,2005
SOAOTOX12A58A7C308,My Chickasay Girl,Roy Rogers,0
SOMBWDW12A6D4F7248,Soorma,Jazzy B,2005
SOVFCKE12A8C141CF4,Flamme & co,Les Ogres De Barback,2004
SOWGAUD12A58A76907,Welcome To Hell,Coffinberry,0
SOMMAVY12A8C1327AF,Boyfriend,Janitor Joe,1993
SOLGASB12A58A79460,We've Only Just Begun (LP Version),Young-Holt Unlimited,1971
SOYJKEB12A8C138723,Night Won't Last Forever_ The (Kingdom Come Album Version),Charlie Peacock,1999
SOGZIDZ12AB017F90F,All The Difference In The World,Brent Lamb,0
SOZEIRC12AB018A634,Memmer?... U Memmer!,George Lopez,0
SOBMHDZ12A58A79364,Koronoko,Rokia TraorA(c),2008
SOGQXFS12A8C138FA1,See You Comin',Vodka Collins,0
SOEFTHD12A8C13EC47,Megalodon,Mastodon,2004
SOMCMRN12AC3DF400A,Telepathy/Ted Haggard Got Cured of the Gay,Joe Rogan,2010
SOXIBUG12AB018914B,Be My Lover,Brenda Boykin,2008
SOCGBIR12A6D4F601E,Washed Away,Tom Cochrane,1992
SOPEYTA12A8C1352AB,Angel Of Heaven's Gate,Erik Berglund,0
SOMJNVK12A6D4FC4B2,American Ghost Dance (2003 Digital Remastered),Red Hot Chili Peppers,1985
SOFFFRA12A81C2059A,Voices,James Newton Howard,1997
SODOKPF12AB01817F4,Song 2,Faith Yang,2009
SOSZOXP12A6D4FB9A9,Binaural Presentation - Focus On A Beam Emptied Of Thinking_ Outward...,Roger Reynolds,0
SONRBMW12AB017E52D,Sophisticated Lady,Toots Thielemans,1955
SOGELYI12AB01886B1,Watch Them,SOJA,0
SOXZNEF12A8C137AD7,I Guess I'm Crazy,Jim Reeves,1990
SOHECOV12AB018D6A2,Asheville Turnaround,The Del McCoury Band,0
SOKMSOY12AB018AF1F,Pour toute la vie,Les Hou-Lops,0
SONUXWL12AB0188E85,Spacer,Ketty DB,0
SOOVAZY12A6D4F8CFC,Morning's Coming,Jeff And Sheri Easter,0
SOMQTWO12AB0183211,Backlash,Sonic Subjunkies,0
SOPWTLC12AB0184E34,Broke Down On The Brazos (Album),Gov't Mule,2009
SOKXISM12A8C14335E,Popsy,Ray Conniff,0
SONURCP12A58A784D6,She's About A Mover,Sir Douglas Quintet,0
SOJHUPK12A6D4F69DC,Christe Eleison (Christ Have Mercy) (Center Of My Universe Album Version),Michelle Tumes,0
SOYVWTC12A8C135865,Come See,Major Lance,1963
SOMAFMA12AB0182DB4,Ghetto,Bad Azz,2003
SOIMJSO12AB0182125,This White Circle,Kitty Wells,0
SOADZHL12A8C13CE75,WristStraining Order,Defect & Quixotic,2008
SOJGVAK12A8AE46A93,Radio Roy II,Mario Rosenstock,0
SOZZWBA12A8C13F403,Down at the Mardi Gras,Rockin' Dopsie_ Jr.,0
SOWLAHO12A6701E3D1,Love Dump (Demo Version),Static-X,0
SOBDFTE12AB017ECA9,No-Satellites,She Satellites,1999
SOKRRKZ12AB0182EF8,Roorasty,Saman,0
SOJMTNS12AB017DA66,Chinz Ninja (Rui Da Silva mix),Smart Alex,0
SOTEZMZ12A8C138355,Call Of Da Wild,OutKast,1994
SOXOMUO12AF72AA7D1,Dirty Diana,Michael Jackson,1987
SOXHAHK12A6D4FBEBA,Single Man Blues,Bukka White,0
SOSGLIB12A6D4FB68D,Mother's Day Part 1,AFS,0
SOPQNUE12A8C13DB5A,I'd Like To Be,Jim Reeves,1994
SORGAWM12A8C135D4C,Weightless (Demo),Wet Wet Wet,0
SOPRQKQ12A6D4F82CE,Conqueror Worm,Tsar,2005
SOFXOIF12AB0182415,White Christmas,Martin Sexton,2005
SOZWBQS12A8C13701C,Arrows Of The Gods,Elliot Goldenthal,2000
SOZCDMD12AAF3B2185,San Juan,Dave Valentin,0
SOZWTCR12A58A7BA31,Classic Material,Casual,0
SOJIIDB12AB017BC10,Groovin' With Jimmy,Jimmy Burns,0
SOPAKUZ12A8C13F02B,Au mariage des Levon-Lecu (Live),"Claire ElziA""re",0
SOFBLKT12AB018A5E3,Wonderful Peace,Dino,0
SOZTOSX12AC468AD34,Mate Tron,Luke Vibert,2007
SOIMZSM12AB0188CB8,Time Will Tell,Ice,0
SOHLATT12AC3DF4D4B,Ladies And Gentlemen,Spiral Stairs,2009
SOVOBYK12A67ADD753,E,Rea_ Chris,1999
SOEMFLG12CF530D4F6,Deviate From The Form,Scar Symmetry,2006
SOKCUMS12AB018D4A0,Mambo Tipico,Tito Puente,1993
SORKKTY12A8C132F3E,The Door,Silverchair,1997
SOHMWJD12A6D4FAB76,Dichoso,Willie Bobo,0
SOQLWQU12A8C13C87E,Better Luck Next Time,Lifehouse,2005
SOVRVBI12A8C13AA09,Todo Lo Que Soy,Carlos Ponce,1999
SOPHJIS12AC3DF5FA3,La mujer que no sone (Album),Ricardo Arjona,0
SOSAFCZ12AAFF41CD4,Baby Don't You Change,Tyrone Wells,2005
SOAEUQV12AB01813F8,Early In The Morning,B.B. King,2002
SOWENLZ12AB017F81F,Sportin' Life,John Sebastian,0
SOTWWLY12A6D4FAF77,Valse Des Montagnes,Andre Verchuren,0
SOZSSCO12AF72A554D,The Three-Dimensional Shadow,Scar Symmetry,2008
SOHOZCG12A8C13EB23,Souvenirs,Concretes,2007
SOHPTTD12A6D4F6FE6,Train Tracks,Izzy Stradlin And The Ju Ju Hounds,1992
SOUQYAU12AB0181058,Unchain Us,Don Campbell,0
SOQJGUH12AB018410B,Carry The Light,David Lynch,0
SOTSVBB12AC3DF9F77,Hot Weiners (All The Way),Cotton Candy,0
SOLCFZV12A8C131BB7,Down_ Down_ Down,Frank Marino & Mahogany Rush,0
SOFLHNX12A8AE4630C,Call The Police,John Wayne,0
SOAKFDN12AB018A37A,Scared,The Incurables,0
SOZFJLR12A6D4FB512,Don't Go,Bert Kaempfert,1996
SOSHFFL12A8C13438E,She's Actin Bad,H-Town,0
SOMUQUB12A8C132AD9,The Harp That Once Through Tara's Halls,Voyager Series,0
SOEAYQZ12AB0186BB1,You'll Never Know,JERRY WALLACE,0
SOBGXEU12A8AE45903,Feel It Boy (Deep Dish Danchall Remix) (Feat. Janet Jackson),Beenie Man Featuring Janet Jackson,2002
SOATZSD12A8C134212,"AuprA""s De Mon Arbre",Georges Brassens,1956
SOHUDTL12AAFF43497,Basking Under a Blacksun Dawning,Morgion,1997
SOGZANN12AB018736A,Freedom,4Him,0
SOVDTAP12A8C13FE3D,Let It Bleed,Wild Horses,0
SOPYZWR12AB0187A36,Touch My Hand [Remastered],David Meece,0
SOJBCMD12A6D4F68B5,Hide Away,Freddie King,1960
SOCUSNQ12A8C138A86,Never Gonna Be The Same,Danny Wilson,1989
SOABPYH12A8C13CC48,Beothuck,Malefaction,0
SOVTAOG12AB018B126,Uu-Pee-AmmA$?t,Jope Ruonansuu,0
SORWXCN12AB01811BC,After The Laughter,Marcie Blane,0
SOVAZZK12AB018935A,That Little Ole Wine Drinker Me - Original,Charlie Walker,0
SOJXYUF12AB0188969,CB4 (Instrumental Mix),Slum Village,0
SODWYJL12A58A7BCE4,Pop Pop,Twista,0
SOQMFPS12A6D4F76D7,Grateful & Thankful,Francis Dunnery,0
SONMMMW12AB017DACF,The Minuet Of The Robots,Perrey And Kingsley,1968
SOZOTQZ12AB0187D9A,Another Djemba Djemba,Youves,0
SOFBRDB12AB017F2C2,Je T'Appartiens,Maurice Larcange,0
SOPESRK12A6D4F8B92,Paseo ColA2n,Mau Mau,2004
SORIYMI12AB0185013,Shotgun Sally,Cats In Boots,0
SOHIWMN12A8C1315B6,Rock On The Radio,Firehouse,1990
SOVXGLT12A6D4F952C,Awake,The Panic Channel,2006
SODPMBU12A58A7B076,Fat Tuesday,Chris Standring,2003
SONCUSG12A6D4F9316,Recordar Es Vivir,El Gran Silencio,0
SOWMUWV12A8C132F2B,You do something to me,Ismael DueA+-as,0
SOQCSHQ12AB0182F0F,Cherokee,The Galactic Heroes,2000
SOQORHS12A8C13B8BD,Heavenly Father,FU-Schnickens,1992
SOUESGM12A8C136D78,Try Me One More Time,Sonny Terry & Brownie McGhee,0
SOZBDWA12A6D4F7777,When You See Me,Bad Azz,0
SOEGCMJ12A58A7B0E6,Plastic People (Original Mix),AnanA(c),0
SOFMTWO12AB0183C58,One Million Matches,Rocker-T,0
SORBDNB12AAF3B1B4E,U Complete Me (Blues Version - Bonus Track),Ana Popovic,2007
SOLJVRY12AB018B60C,Viens boire un petit coup A  la maison,BA(c)zu,0
SOIAJRZ12A8C136212,Let Me Be Your Fantasy,Baby D,0
SOTKPYP12A8AE46BBE,La Nit De Reis,Gertrudis,2003
SOWVIKJ12A8C13CE3C,Stuck On Your Love,Emilio,0
SOJAXBV12AB018263D,Cheddar Chasin',Lunasicc,0
SOQDEXL12A6D4F7004,Violence,Juelz Santana / Bezel,2005
SOOVGLE12AB0189FE6,Seventeen (Digitally Remastered),The Fontane Sisters,0
SOTQWRG12AB0188A9E,Baby Face,Tiny Tim,0
SOFYIZF12A81C1FF4E,Cut Here,The Cure,2001
SOWZBDU12A8AE48A29,Carovana,I Nuovi Angeli,0
SORBLTE12A8AE47D0F,La Vie Par Procuration,Jean-Jacques Goldman,1985
SOMARVB12A6D4FAE82,Secret,Eddie Turner,2005
SOHDWYM12A8151AF55,Fig Leaf Rag  (LP Version),Joshua Rifkin,1994
SOTZSWX12A8C13BF03,A Night in Tunisia,Art Blakey's Jazz Messengers,0
SOYETRS12AB018A8F2,Beautiful,Paul Glazby,2001
SOVAPNH12A8AE46E05,Nothing But The Best,White Heart,0
SOHKJEN12A81C23935,Come On-a My House,Barbara Lusch,0
SOQDFVR12A8C13A3EF,Wing,Patti Smith,1996
SOQQHZK12A8C144617,Believe,Saga,0
SOXGTSO12A6D4F8FC4,SoA+-ando En Ti,Gary Hobbs,0
SOSFOAG12AB018C8A0,Cremona (Instrumental),Vrse Murphy,0
SOWFICG12AB0181787,Loaded Gun,C.C. Adcock,2004
SOGPDBF12A6D4F7FAB,Blues City Shake Down,John Mayall & The Bluesbreakers,2010
SOAIJKC12A8C131D6F,Why Get Up,The Fabulous Thunderbirds,1986
SOWMJNZ12AB017E8CD,Vos No Confiaste,2 Minutos,1994
SOBGPTR12A6BD548CD,There Is A Redeemer (Your Love Broke Through Album Version),Michelle Tumes,0
SOJQLZR12AB018909F,What Country Is,Luke Bryan,2009
SOYJFCZ12A8C137848,Memories,Thriller U,0
SONBHYT12AC468A58B,Cumpagno 'e cella,Alex,0
SOEFBNV12A8C13DF70,Paloma Negra,Rocio Jurado,0
SOGJJMI12A8C133442,317 East 32nd,Lennie Tristano,0
SOUPBKQ12AC4689EB8,Kill the Poor,Dead Kennedys,1980
SOKLUBB12AB0182FDA,Over The Hill,R.L. Burnside,1997
SONCEJF12AB018581C,Jamming,Twinkle Twinkle Little Rock Star,0
SOQFNLE12A6701F952,Future,Cut Copy,2004
SOVWTMN12A6D4F8ACF,Naked Enough,Tim Wilson,0
SOVKFKF12A8C14348A,The Beginning,Salt The Wound,2008
SOEQXWO12AB017D68B,Drive,The Cars,1984
SOWDZZQ12A670215BD,Can't Stop Lovin' You (Remastered Album Version),Van Halen,0
SOCICGI12AB018AB36,Rock Co.Kane Flow,De La Soul / MF Doom,2004
SOXSNIW12AB018681A,Running On The Rocks,Shriekback,1986
SOFDNHE12AB0181EF1,These Nest Five Years,At All Cost,0
SOQEDJS12A8C132F42,It Came To Pass (Part II),Mississippi Mass Choir,0
SOTLRMZ12A58A7DED5,Magic Dragon Theatre,Utopia,0
SOKZFPW12A67FFB3C6,Function Of The Sun,The Ruby Suns,2005
SOQHAQM12A58A7A25B,I Want Your Soul For Christmas,Schoolyard Heroes,0
SOVQSBI12AB017F0E5,Nach Ke VEkha Bhabhiyie,Malkit Singh,0
SOQHYAX12CF530D50C,(Everybody's Waiting For) The Man With the Bag,Mannheim Steamroller,2008
SOCVOFW12A6D227200,Dimension,Wolfmother,2004
SOIAZPH12A8C135BA6,Faroe Cave Song,John Tchicai,0
SOCOLNA12A8C131D81,It's Going Down,Suicidal Tendencies,1992
SONBIEL12AB018234B,Cha Cha Brasilia,Bert Kaempfert,0
SOBADNN12AAF3B1F5D,Schmerzensschreie,ColdWorld,2008
SOSBLBE12AC3DFB104,Gimme Legs,The Chap,2010
SOKASNE12A6D4F850B,Bush,David Banner,2003
SOHOOXT12A67ADA073,The Devil,The Rapture,2006
SOHRHJZ12A8C13A6DC,Mary In Labor,Paul Cantelon,2008
SOLEETR12AB018A09C,Shining,Ice,0
SOMRDBW12A6D4F9F07,Number Nine (LP Version),Richard Lloyd,1979
SOJSXXC12A8AE47C35,Friend Or Foe,Adam Ant,1982
SOWSLLQ12A8C13B3A6,For The First Time,June Hutton,0
SOJOBVT12A6701E062,Can't Happen Here,Rainbow,1981
SOQTYFH12A6D4F932E,La (Moonman's Flashover Mix Edit),Marc Et Claude,0
SOQXZYK12AB018668A,Love The Feeling - Original,Leroy Hutson,0
SOLVEAC12AAF3B2DC2,Pee Wee's Boogie,Pee Wee Crayton,0
SOYYBVG12AB018B563,t.k.k.,FlA$?skkvartetten / ThAY=strAPm,0
SOSEPUJ12A8AE44C5F,Caray!,Gabinete Caligari,0
SOCKFQR12AB0182EB6,La marine,Marc Perrone,0
SOREJVE12A58A7AD36,Crescent Moon,Ancient Astronauts,2009
SOYGZXS12A8C13D614,Radiance I,Basic Channel,1994
SOKOFFJ12AB018F6A1,Inherent Scars,Symphony in Peril,2005
SOUVKXW12A8C1427AC,Trading Places,Usher,2008
SONUJOP12AB018E6C9,Mom's Phone,Greg Vaccariello,0
SOENIVE12AB0187ACE,I Am a Rasta Man,Wailing Souls,0
SOFRPPE12A6D4FAB3E,Dub It,J.C. Lodge,0
SOGJVNZ12AB0185170,Woman of Shiloh,Mike Brooks,0
SOCLCWX12A8C133EC0,The Southern Soldier Boy,Kathy Mattea,1991
SOHEGVA12A8C13D81C,Bon Demain,This Moment,0
SOIVCUR12AB018E3A2,Zurezko Olerkia,Varios,0
SOUATZO12AAF3B23A7,When I Get Home,The Fabulous Thunderbirds,1991
SOOCZVQ12A8C13C7CE,He's Leading The Way,The Perrys,0
SOSKOHU12AB0184001,It's Too Late,Small Faces,1966
SOKLPTD12AC4688044,Widow's Walk,Enter the Haggis,1999
SOPLOFR12AB01819B3,Love Of My Life,The Chi-Lites,0
SOCNFBN12AF72A23AA,Memories,George Lopez,2001
SOFLOGZ12A8C13C69F,It All Depends On You,Jerry Lewis,1995
SOCSXBH12A58A78109,The Traffic Jam,Stephen Marley / Damian Marley,2006
SOXCEGC12AB018A0BD,Beautiful When You're Green,Charlie Khan,0
SOVMWTZ12A8C136E39,Rock Biter (Album Version),Red I Flight,2008
SOPWMAU12AB017A832,Edge Of The Dream (Emergency Broadcast Album Version),White Heart,0
SOVLTPF12AC46866D7,Broken Hearted Side Of New Orleans,Jo-El Sonnier,0
SOUDAHM12A58A7B19A,Hot Spot (Terrible Love Mix),Steinski,2003
SOYTXMF12AB0179B2C,If We Loved,Chuck Wicks,2008
SOANXGF12A8C143736,Pasa el tiempo,Yahir,0
SORVORU12AB0183685,Dial Me,Lexi,0
SOBIJGQ12A8C131C8F,Resistance,Cali,2008
SOLSRIT12A58A79324,Sing Boy Sing,Tommy Sands,0
SOYNBBT12A8AE46457,Irreplaceable (Irreemplazable),BeyoncA(c),2007
SOIOWYG12AB018751B,Shadows,DJ Harry,2004
SOGQPOB12AB0183756,Isn't That Just Like God (Medium Key Performance Track Without Background Vocals),Babbie Mason,0
SOCMXGV12A6D4F855E,Shoulda Did,Rated R,0
SOPPIJK12A8C13EAC5,Vena Cava 8,Diamanda Galas,1993
